Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Kyrgyz Republic,KGZ,"Population ages 40-44, female",SP.POP.4044.FE,176223
Kyrgyz Republic,KGZ,"Population ages 40-44, male",SP.POP.4044.MA,170773
Kyrgyz Republic,KGZ,"Population ages 45-49, female",SP.POP.4549.FE,163330
Kyrgyz Republic,KGZ,"Population ages 45-49, male",SP.POP.4549.MA,152546
Kyrgyz Republic,KGZ,"Population ages 50-54, female",SP.POP.5054.FE,156651
Kyrgyz Republic,KGZ,"Population ages 50-54, male",SP.POP.5054.MA,141744
Kyrgyz Republic,KGZ,"Population ages 55-59, female",SP.POP.5559.FE,145740
Kyrgyz Republic,KGZ,"Population ages 55-59, male",SP.POP.5559.MA,125619
Kyrgyz Republic,KGZ,"Population ages 60-64, female",SP.POP.6064.FE,108502
Kyrgyz Republic,KGZ,"Population ages 60-64, male",SP.POP.6064.MA,87541
Kyrgyz Republic,KGZ,"Population ages 65-69, female",SP.POP.6569.FE,71041
Kyrgyz Republic,KGZ,"Population ages 65-69, male",SP.POP.6569.MA,51610
Kyrgyz Republic,KGZ,"Population ages 70-74, female",SP.POP.7074.FE,38258
Kyrgyz Republic,KGZ,"Population ages 70-74, male",SP.POP.7074.MA,24018
Kyrgyz Republic,KGZ,"Population ages 75-79, female",SP.POP.7579.FE,24883
Kyrgyz Republic,KGZ,"Population ages 75-79, male",SP.POP.7579.MA,13372
Kyrgyz Republic,KGZ,"Population ages 80 and above, female",SP.POP.80UP.FE,41515
Kyrgyz Republic,KGZ,"Population ages 80 and above, male",SP.POP.80UP.MA,19174
Lao PDR,LAO,"Population ages 00-04, male",SP.POP.0004.MA,401919
Lao PDR,LAO,"Population ages 05-09, female",SP.POP.0509.FE,379050
Lao PDR,LAO,"Population ages 05-09, male",SP.POP.0509.MA,393606
Lao PDR,LAO,"Population ages 10-14, female",SP.POP.1014.FE,364768
Lao PDR,LAO,"Population ages 10-14, male",SP.POP.1014.MA,376995
Lao PDR,LAO,"Population ages 00-04, female",SP.POP.0004.FE,386014
Lao PDR,LAO,"Population ages 15-19, female",SP.POP.1519.FE,348296
Lao PDR,LAO,"Population ages 15-19, male",SP.POP.1519.MA,356932
Lao PDR,LAO,"Population ages 20-24, female",SP.POP.2024.FE,346234
Lao PDR,LAO,"Population ages 20-24, male",SP.POP.2024.MA,351270
Lao PDR,LAO,"Population ages 25-29, female",SP.POP.2529.FE,324479
Lao PDR,LAO,"Population ages 25-29, male",SP.POP.2529.MA,329194
Lao PDR,LAO,"Population ages 30-34, female",SP.POP.3034.FE,277363
Lao PDR,LAO,"Population ages 30-34, male",SP.POP.3034.MA,281059
Lao PDR,LAO,"Population ages 35-39, female",SP.POP.3539.FE,233006
Lao PDR,LAO,"Population ages 35-39, male",SP.POP.3539.MA,231822
Lao PDR,LAO,"Population ages 40-44, female",SP.POP.4044.FE,196923
Lao PDR,LAO,"Population ages 40-44, male",SP.POP.4044.MA,197632
Lao PDR,LAO,"Population ages 45-49, female",SP.POP.4549.FE,166199
Lao PDR,LAO,"Population ages 45-49, male",SP.POP.4549.MA,166551
Lao PDR,LAO,"Population ages 50-54, female",SP.POP.5054.FE,136275
Lao PDR,LAO,"Population ages 50-54, male",SP.POP.5054.MA,135337
Lao PDR,LAO,"Population ages 55-59, female",SP.POP.5559.FE,110505
Lao PDR,LAO,"Population ages 55-59, male",SP.POP.5559.MA,111699
Lao PDR,LAO,"Population ages 60-64, female",SP.POP.6064.FE,85704
Lao PDR,LAO,"Population ages 60-64, male",SP.POP.6064.MA,84926
Lao PDR,LAO,"Population ages 65-69, female",SP.POP.6569.FE,64250
Lao PDR,LAO,"Population ages 65-69, male",SP.POP.6569.MA,56476
Lao PDR,LAO,"Population ages 70-74, female",SP.POP.7074.FE,44513
Lao PDR,LAO,"Population ages 70-74, male",SP.POP.7074.MA,33044
Lao PDR,LAO,"Population ages 75-79, female",SP.POP.7579.FE,28267
Lao PDR,LAO,"Population ages 75-79, male",SP.POP.7579.MA,21054
Lao PDR,LAO,"Population ages 80 and above, female",SP.POP.80UP.FE,24029
Lao PDR,LAO,"Population ages 80 and above, male",SP.POP.80UP.MA,16111
Late-demographic dividend,LTE,"Population ages 00-04, male",SP.POP.0004.MA,77174526
Late-demographic dividend,LTE,"Population ages 05-09, female",SP.POP.0509.FE,69236571
Late-demographic dividend,LTE,"Population ages 05-09, male",SP.POP.0509.MA,77193921
Late-demographic dividend,LTE,"Population ages 10-14, female",SP.POP.1014.FE,66895011
Late-demographic dividend,LTE,"Population ages 10-14, male",SP.POP.1014.MA,74621705
Late-demographic dividend,LTE,"Population ages 00-04, female",SP.POP.0004.FE,70085709
Late-demographic dividend,LTE,"Population ages 15-19, female",SP.POP.1519.FE,67633285
Late-demographic dividend,LTE,"Population ages 15-19, male",SP.POP.1519.MA,74570770
Late-demographic dividend,LTE,"Population ages 20-24, female",SP.POP.2024.FE,72877131
Late-demographic dividend,LTE,"Population ages 20-24, male",SP.POP.2024.MA,79804515
Late-demographic dividend,LTE,"Population ages 25-29, female",SP.POP.2529.FE,87596927
Late-demographic dividend,LTE,"Population ages 25-29, male",SP.POP.2529.MA,94427931
Late-demographic dividend,LTE,"Population ages 30-34, female",SP.POP.3034.FE,93807466
Late-demographic dividend,LTE,"Population ages 30-34, male",SP.POP.3034.MA,99038970
Late-demographic dividend,LTE,"Population ages 35-39, female",SP.POP.3539.FE,79178289
Late-demographic dividend,LTE,"Population ages 35-39, male",SP.POP.3539.MA,82294582
Late-demographic dividend,LTE,"Population ages 40-44, female",SP.POP.4044.FE,81944248
Late-demographic dividend,LTE,"Population ages 40-44, male",SP.POP.4044.MA,84307810
Late-demographic dividend,LTE,"Population ages 45-49, female",SP.POP.4549.FE,90102530
Late-demographic dividend,LTE,"Population ages 45-49, male",SP.POP.4549.MA,91438957
Late-demographic dividend,LTE,"Population ages 50-54, female",SP.POP.5054.FE,84615922
Late-demographic dividend,LTE,"Population ages 50-54, male",SP.POP.5054.MA,84329913
Late-demographic dividend,LTE,"Population ages 55-59, female",SP.POP.5559.FE,70381509
Late-demographic dividend,LTE,"Population ages 55-59, male",SP.POP.5559.MA,68994434
Late-demographic dividend,LTE,"Population ages 60-64, female",SP.POP.6064.FE,62114577
Late-demographic dividend,LTE,"Population ages 60-64, male",SP.POP.6064.MA,58578412
Late-demographic dividend,LTE,"Population ages 65-69, female",SP.POP.6569.FE,51973086
Late-demographic dividend,LTE,"Population ages 65-69, male",SP.POP.6569.MA,46912117
Late-demographic dividend,LTE,"Population ages 70-74, female",SP.POP.7074.FE,32690625
Late-demographic dividend,LTE,"Population ages 70-74, male",SP.POP.7074.MA,27482120
Late-demographic dividend,LTE,"Population ages 75-79, female",SP.POP.7579.FE,23005203
Late-demographic dividend,LTE,"Population ages 75-79, male",SP.POP.7579.MA,17475916
Late-demographic dividend,LTE,"Population ages 80 and above, female",SP.POP.80UP.FE,28891798
Late-demographic dividend,LTE,"Population ages 80 and above, male",SP.POP.80UP.MA,16989460
Latin America & Caribbean,LCN,"Population ages 00-04, male",SP.POP.0004.MA,26676221
Latin America & Caribbean,LCN,"Population ages 05-09, female",SP.POP.0509.FE,25572661
Latin America & Caribbean,LCN,"Population ages 05-09, male",SP.POP.0509.MA,26654351
Latin America & Caribbean,LCN,"Population ages 10-14, female",SP.POP.1014.FE,25979652
Latin America & Caribbean,LCN,"Population ages 10-14, male",SP.POP.1014.MA,26992572
Latin America & Caribbean,LCN,"Population ages 00-04, female",SP.POP.0004.FE,25518542
Latin America & Caribbean,LCN,"Population ages 15-19, female",SP.POP.1519.FE,26678720
Latin America & Caribbean,LCN,"Population ages 15-19, male",SP.POP.1519.MA,27492972
Latin America & Caribbean,LCN,"Population ages 20-24, female",SP.POP.2024.FE,26876251
Latin America & Caribbean,LCN,"Population ages 20-24, male",SP.POP.2024.MA,27384842
Latin America & Caribbean,LCN,"Population ages 25-29, female",SP.POP.2529.FE,26299740
Latin America & Caribbean,LCN,"Population ages 25-29, male",SP.POP.2529.MA,26436045
Latin America & Caribbean,LCN,"Population ages 30-34, female",SP.POP.3034.FE,25307312
Latin America & Caribbean,LCN,"Population ages 30-34, male",SP.POP.3034.MA,24903946
Latin America & Caribbean,LCN,"Population ages 35-39, female",SP.POP.3539.FE,23951968
Latin America & Caribbean,LCN,"Population ages 35-39, male",SP.POP.3539.MA,23133822
Latin America & Caribbean,LCN,"Population ages 40-44, female",SP.POP.4044.FE,21889501
Latin America & Caribbean,LCN,"Population ages 40-44, male",SP.POP.4044.MA,20711920
Latin America & Caribbean,LCN,"Population ages 45-49, female",SP.POP.4549.FE,19972818
Latin America & Caribbean,LCN,"Population ages 45-49, male",SP.POP.4549.MA,18579173
Latin America & Caribbean,LCN,"Population ages 50-54, female",SP.POP.5054.FE,18271395
Latin America & Caribbean,LCN,"Population ages 50-54, male",SP.POP.5054.MA,16764560
Latin America & Caribbean,LCN,"Population ages 55-59, female",SP.POP.5559.FE,15908531
Latin America & Caribbean,LCN,"Population ages 55-59, male",SP.POP.5559.MA,14391885
Latin America & Caribbean,LCN,"Population ages 60-64, female",SP.POP.6064.FE,13061885
Latin America & Caribbean,LCN,"Population ages 60-64, male",SP.POP.6064.MA,11520559
Latin America & Caribbean,LCN,"Population ages 65-69, female",SP.POP.6569.FE,10326381
Latin America & Caribbean,LCN,"Population ages 65-69, male",SP.POP.6569.MA,8861062
Latin America & Caribbean,LCN,"Population ages 70-74, female",SP.POP.7074.FE,7535661
Latin America & Caribbean,LCN,"Population ages 70-74, male",SP.POP.7074.MA,6194317
Latin America & Caribbean,LCN,"Population ages 75-79, female",SP.POP.7579.FE,5439148
Latin America & Caribbean,LCN,"Population ages 75-79, male",SP.POP.7579.MA,4181161
Latin America & Caribbean,LCN,"Population ages 80 and above, female",SP.POP.80UP.FE,7050121
Latin America & Caribbean,LCN,"Population ages 80 and above, male",SP.POP.80UP.MA,4504185
Latin America & Caribbean (excluding high income),LAC,"Population ages 00-04, male",SP.POP.0004.MA,25599756
Latin America & Caribbean (excluding high income),LAC,"Population ages 05-09, female",SP.POP.0509.FE,24471780
Latin America & Caribbean (excluding high income),LAC,"Population ages 05-09, male",SP.POP.0509.MA,25510637
Latin America & Caribbean (excluding high income),LAC,"Population ages 10-14, female",SP.POP.1014.FE,24883874
Latin America & Caribbean (excluding high income),LAC,"Population ages 10-14, male",SP.POP.1014.MA,25852248
Latin America & Caribbean (excluding high income),LAC,"Population ages 00-04, female",SP.POP.0004.FE,24485285
Latin America & Caribbean (excluding high income),LAC,"Population ages 15-19, female",SP.POP.1519.FE,25574057
Latin America & Caribbean (excluding high income),LAC,"Population ages 15-19, male",SP.POP.1519.MA,26340229
Latin America & Caribbean (excluding high income),LAC,"Population ages 20-24, female",SP.POP.2024.FE,25688834
Latin America & Caribbean (excluding high income),LAC,"Population ages 20-24, male",SP.POP.2024.MA,26154268
Latin America & Caribbean (excluding high income),LAC,"Population ages 25-29, female",SP.POP.2529.FE,25060886
Latin America & Caribbean (excluding high income),LAC,"Population ages 25-29, male",SP.POP.2529.MA,25164890
Latin America & Caribbean (excluding high income),LAC,"Population ages 30-34, female",SP.POP.3034.FE,24120566
Latin America & Caribbean (excluding high income),LAC,"Population ages 30-34, male",SP.POP.3034.MA,23699238
Latin America & Caribbean (excluding high income),LAC,"Population ages 35-39, female",SP.POP.3539.FE,22815938
Latin America & Caribbean (excluding high income),LAC,"Population ages 35-39, male",SP.POP.3539.MA,21999772
Latin America & Caribbean (excluding high income),LAC,"Population ages 40-44, female",SP.POP.4044.FE,20781351
Latin America & Caribbean (excluding high income),LAC,"Population ages 40-44, male",SP.POP.4044.MA,19622802
Latin America & Caribbean (excluding high income),LAC,"Population ages 45-49, female",SP.POP.4549.FE,18902730
Latin America & Caribbean (excluding high income),LAC,"Population ages 45-49, male",SP.POP.4549.MA,17550085
Latin America & Caribbean (excluding high income),LAC,"Population ages 50-54, female",SP.POP.5054.FE,17235265
Latin America & Caribbean (excluding high income),LAC,"Population ages 50-54, male",SP.POP.5054.MA,15791482
Latin America & Caribbean (excluding high income),LAC,"Population ages 55-59, female",SP.POP.5559.FE,14940929
Latin America & Caribbean (excluding high income),LAC,"Population ages 55-59, male",SP.POP.5559.MA,13503974
Latin America & Caribbean (excluding high income),LAC,"Population ages 60-64, female",SP.POP.6064.FE,12222498
Latin America & Caribbean (excluding high income),LAC,"Population ages 60-64, male",SP.POP.6064.MA,10775259
Latin America & Caribbean (excluding high income),LAC,"Population ages 65-69, female",SP.POP.6569.FE,9636936
Latin America & Caribbean (excluding high income),LAC,"Population ages 65-69, male",SP.POP.6569.MA,8274215
Latin America & Caribbean (excluding high income),LAC,"Population ages 70-74, female",SP.POP.7074.FE,7000114
Latin America & Caribbean (excluding high income),LAC,"Population ages 70-74, male",SP.POP.7074.MA,5760767
Latin America & Caribbean (excluding high income),LAC,"Population ages 75-79, female",SP.POP.7579.FE,5035660
Latin America & Caribbean (excluding high income),LAC,"Population ages 75-79, male",SP.POP.7579.MA,3884717
Latin America & Caribbean (excluding high income),LAC,"Population ages 80 and above, female",SP.POP.80UP.FE,6440852
Latin America & Caribbean (excluding high income),LAC,"Population ages 80 and above, male",SP.POP.80UP.MA,4160418
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 00-04, male",SP.POP.0004.MA,26271404
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 05-09, female",SP.POP.0509.FE,25144083
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 05-09, male",SP.POP.0509.MA,26203214
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 10-14, female",SP.POP.1014.FE,25535194
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 10-14, male",SP.POP.1014.MA,26521665
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 00-04, female",SP.POP.0004.FE,25135944
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-19, female",SP.POP.1519.FE,26218653
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-19, male",SP.POP.1519.MA,26999619
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 20-24, female",SP.POP.2024.FE,26405330
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 20-24, male",SP.POP.2024.MA,26880741
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 25-29, female",SP.POP.2529.FE,25793019
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 25-29, male",SP.POP.2529.MA,25904941
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 30-34, female",SP.POP.3034.FE,24781342
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 30-34, male",SP.POP.3034.MA,24368495
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 35-39, female",SP.POP.3539.FE,23498475
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 35-39, male",SP.POP.3539.MA,22680508
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 40-44, female",SP.POP.4044.FE,21374116
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 40-44, male",SP.POP.4044.MA,20202879
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 45-49, female",SP.POP.4549.FE,19309655
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 45-49, male",SP.POP.4549.MA,17940653
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 50-54, female",SP.POP.5054.FE,17587388
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 50-54, male",SP.POP.5054.MA,16129436
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 55-59, female",SP.POP.5559.FE,15318502
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 55-59, male",SP.POP.5559.MA,13851914
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 60-64, female",SP.POP.6064.FE,12619086
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 60-64, male",SP.POP.6064.MA,11130879
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65-69, female",SP.POP.6569.FE,9912168
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65-69, male",SP.POP.6569.MA,8507237
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 70-74, female",SP.POP.7074.FE,7198534
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 70-74, male",SP.POP.7074.MA,5906256
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 75-79, female",SP.POP.7579.FE,5179681
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 75-79, male",SP.POP.7579.MA,3970083
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 80 and above, female",SP.POP.80UP.FE,6701845
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 80 and above, male",SP.POP.80UP.MA,4262697
Latvia,LVA,"Population ages 00-04, male",SP.POP.0004.MA,55795
Latvia,LVA,"Population ages 05-09, female",SP.POP.0509.FE,48864
Latvia,LVA,"Population ages 05-09, male",SP.POP.0509.MA,51993
Latvia,LVA,"Population ages 10-14, female",SP.POP.1014.FE,48977
Latvia,LVA,"Population ages 10-14, male",SP.POP.1014.MA,51122
Latvia,LVA,"Population ages 00-04, female",SP.POP.0004.FE,51413
Latvia,LVA,"Population ages 15-19, female",SP.POP.1519.FE,39149
Latvia,LVA,"Population ages 15-19, male",SP.POP.1519.MA,41001
Latvia,LVA,"Population ages 20-24, female",SP.POP.2024.FE,43513
Latvia,LVA,"Population ages 20-24, male",SP.POP.2024.MA,46684
Latvia,LVA,"Population ages 25-29, female",SP.POP.2529.FE,65499
Latvia,LVA,"Population ages 25-29, male",SP.POP.2529.MA,69209
Latvia,LVA,"Population ages 30-34, female",SP.POP.3034.FE,67877
Latvia,LVA,"Population ages 30-34, male",SP.POP.3034.MA,71231
Latvia,LVA,"Population ages 35-39, female",SP.POP.3539.FE,60999
Latvia,LVA,"Population ages 35-39, male",SP.POP.3539.MA,62164
Latvia,LVA,"Population ages 40-44, female",SP.POP.4044.FE,65405
Latvia,LVA,"Population ages 40-44, male",SP.POP.4044.MA,63308
Latvia,LVA,"Population ages 45-49, female",SP.POP.4549.FE,67224
Latvia,LVA,"Population ages 45-49, male",SP.POP.4549.MA,63223
Latvia,LVA,"Population ages 50-54, female",SP.POP.5054.FE,69520
Latvia,LVA,"Population ages 50-54, male",SP.POP.5054.MA,62014
Latvia,LVA,"Population ages 55-59, female",SP.POP.5559.FE,78375
Latvia,LVA,"Population ages 55-59, male",SP.POP.5559.MA,65586
Latvia,LVA,"Population ages 60-64, female",SP.POP.6064.FE,74404
Latvia,LVA,"Population ages 60-64, male",SP.POP.6064.MA,55841
Latvia,LVA,"Population ages 65-69, female",SP.POP.6569.FE,63797
Latvia,LVA,"Population ages 65-69, male",SP.POP.6569.MA,41914
Latvia,LVA,"Population ages 70-74, female",SP.POP.7074.FE,55600
Latvia,LVA,"Population ages 70-74, male",SP.POP.7074.MA,30349
Latvia,LVA,"Population ages 75-79, female",SP.POP.7579.FE,56793
Latvia,LVA,"Population ages 75-79, male",SP.POP.7579.MA,26735
Latvia,LVA,"Population ages 80 and above, female",SP.POP.80UP.FE,83119
Latvia,LVA,"Population ages 80 and above, male",SP.POP.80UP.MA,27842
Least developed countries: UN classification,LDC,"Population ages 00-04, male",SP.POP.0004.MA,73577065
Least developed countries: UN classification,LDC,"Population ages 05-09, female",SP.POP.0509.FE,65443711
Least developed countries: UN classification,LDC,"Population ages 05-09, male",SP.POP.0509.MA,67025510
Least developed countries: UN classification,LDC,"Population ages 10-14, female",SP.POP.1014.FE,59618614
Least developed countries: UN classification,LDC,"Population ages 10-14, male",SP.POP.1014.MA,60896671
Least developed countries: UN classification,LDC,"Population ages 00-04, female",SP.POP.0004.FE,71571095
Least developed countries: UN classification,LDC,"Population ages 15-19, female",SP.POP.1519.FE,53471898
Least developed countries: UN classification,LDC,"Population ages 15-19, male",SP.POP.1519.MA,54366315
Least developed countries: UN classification,LDC,"Population ages 20-24, female",SP.POP.2024.FE,47047534
Least developed countries: UN classification,LDC,"Population ages 20-24, male",SP.POP.2024.MA,47262095
Least developed countries: UN classification,LDC,"Population ages 25-29, female",SP.POP.2529.FE,40622322
Least developed countries: UN classification,LDC,"Population ages 25-29, male",SP.POP.2529.MA,40021743
Least developed countries: UN classification,LDC,"Population ages 30-34, female",SP.POP.3034.FE,35039169
Least developed countries: UN classification,LDC,"Population ages 30-34, male",SP.POP.3034.MA,33736276
Least developed countries: UN classification,LDC,"Population ages 35-39, female",SP.POP.3539.FE,29915230
Least developed countries: UN classification,LDC,"Population ages 35-39, male",SP.POP.3539.MA,28478866
Least developed countries: UN classification,LDC,"Population ages 40-44, female",SP.POP.4044.FE,24482208
Least developed countries: UN classification,LDC,"Population ages 40-44, male",SP.POP.4044.MA,23393434
Least developed countries: UN classification,LDC,"Population ages 45-49, female",SP.POP.4549.FE,20381364
Least developed countries: UN classification,LDC,"Population ages 45-49, male",SP.POP.4549.MA,19465918
Least developed countries: UN classification,LDC,"Population ages 50-54, female",SP.POP.5054.FE,16842773
Least developed countries: UN classification,LDC,"Population ages 50-54, male",SP.POP.5054.MA,15941092
Least developed countries: UN classification,LDC,"Population ages 55-59, female",SP.POP.5559.FE,13434451
Least developed countries: UN classification,LDC,"Population ages 55-59, male",SP.POP.5559.MA,12510960
Least developed countries: UN classification,LDC,"Population ages 60-64, female",SP.POP.6064.FE,10164210
Least developed countries: UN classification,LDC,"Population ages 60-64, male",SP.POP.6064.MA,9196374
Least developed countries: UN classification,LDC,"Population ages 65-69, female",SP.POP.6569.FE,7558270
Least developed countries: UN classification,LDC,"Population ages 65-69, male",SP.POP.6569.MA,6604088
Least developed countries: UN classification,LDC,"Population ages 70-74, female",SP.POP.7074.FE,5516121
Least developed countries: UN classification,LDC,"Population ages 70-74, male",SP.POP.7074.MA,4592168
Least developed countries: UN classification,LDC,"Population ages 75-79, female",SP.POP.7579.FE,3536477
Least developed countries: UN classification,LDC,"Population ages 75-79, male",SP.POP.7579.MA,2836302
Least developed countries: UN classification,LDC,"Population ages 80 and above, female",SP.POP.80UP.FE,2940553
Least developed countries: UN classification,LDC,"Population ages 80 and above, male",SP.POP.80UP.MA,2160175
Lebanon,LBN,"Population ages 00-04, male",SP.POP.0004.MA,316856
Lebanon,LBN,"Population ages 05-09, female",SP.POP.0509.FE,280073
Lebanon,LBN,"Population ages 05-09, male",SP.POP.0509.MA,311857
Lebanon,LBN,"Population ages 10-14, female",SP.POP.1014.FE,279559
Lebanon,LBN,"Population ages 10-14, male",SP.POP.1014.MA,300128
Lebanon,LBN,"Population ages 00-04, female",SP.POP.0004.FE,298747
Lebanon,LBN,"Population ages 15-19, female",SP.POP.1519.FE,300283
Lebanon,LBN,"Population ages 15-19, male",SP.POP.1519.MA,300356
Lebanon,LBN,"Population ages 20-24, female",SP.POP.2024.FE,311481
Lebanon,LBN,"Population ages 20-24, male",SP.POP.2024.MA,298317
Lebanon,LBN,"Population ages 25-29, female",SP.POP.2529.FE,305488
Lebanon,LBN,"Population ages 25-29, male",SP.POP.2529.MA,270597
Lebanon,LBN,"Population ages 30-34, female",SP.POP.3034.FE,280981
Lebanon,LBN,"Population ages 30-34, male",SP.POP.3034.MA,238110
Lebanon,LBN,"Population ages 35-39, female",SP.POP.3539.FE,254015
Lebanon,LBN,"Population ages 35-39, male",SP.POP.3539.MA,233767
Lebanon,LBN,"Population ages 40-44, female",SP.POP.4044.FE,223503
Lebanon,LBN,"Population ages 40-44, male",SP.POP.4044.MA,222802
Lebanon,LBN,"Population ages 45-49, female",SP.POP.4549.FE,198813
Lebanon,LBN,"Population ages 45-49, male",SP.POP.4549.MA,213679
Lebanon,LBN,"Population ages 50-54, female",SP.POP.5054.FE,166088
Lebanon,LBN,"Population ages 50-54, male",SP.POP.5054.MA,218009
Lebanon,LBN,"Population ages 55-59, female",SP.POP.5559.FE,129296
Lebanon,LBN,"Population ages 55-59, male",SP.POP.5559.MA,180732
Lebanon,LBN,"Population ages 60-64, female",SP.POP.6064.FE,116739
Lebanon,LBN,"Population ages 60-64, male",SP.POP.6064.MA,119013
Lebanon,LBN,"Population ages 65-69, female",SP.POP.6569.FE,97957
Lebanon,LBN,"Population ages 65-69, male",SP.POP.6569.MA,84013
Lebanon,LBN,"Population ages 70-74, female",SP.POP.7074.FE,58552
Lebanon,LBN,"Population ages 70-74, male",SP.POP.7074.MA,57160
Lebanon,LBN,"Population ages 75-79, female",SP.POP.7579.FE,42461
Lebanon,LBN,"Population ages 75-79, male",SP.POP.7579.MA,38048
Lebanon,LBN,"Population ages 80 and above, female",SP.POP.80UP.FE,60276
Lebanon,LBN,"Population ages 80 and above, male",SP.POP.80UP.MA,41168
Lesotho,LSO,"Population ages 00-04, male",SP.POP.0004.MA,127010
Lesotho,LSO,"Population ages 05-09, female",SP.POP.0509.FE,110844
Lesotho,LSO,"Population ages 05-09, male",SP.POP.0509.MA,110524
Lesotho,LSO,"Population ages 10-14, female",SP.POP.1014.FE,108449
Lesotho,LSO,"Population ages 10-14, male",SP.POP.1014.MA,107623
Lesotho,LSO,"Population ages 00-04, female",SP.POP.0004.FE,125258
Lesotho,LSO,"Population ages 15-19, female",SP.POP.1519.FE,107898
Lesotho,LSO,"Population ages 15-19, male",SP.POP.1519.MA,108636
Lesotho,LSO,"Population ages 20-24, female",SP.POP.2024.FE,101164
Lesotho,LSO,"Population ages 20-24, male",SP.POP.2024.MA,102851
Lesotho,LSO,"Population ages 25-29, female",SP.POP.2529.FE,94476
Lesotho,LSO,"Population ages 25-29, male",SP.POP.2529.MA,97321
Lesotho,LSO,"Population ages 30-34, female",SP.POP.3034.FE,83066
Lesotho,LSO,"Population ages 30-34, male",SP.POP.3034.MA,89749
Lesotho,LSO,"Population ages 35-39, female",SP.POP.3539.FE,68076
Lesotho,LSO,"Population ages 35-39, male",SP.POP.3539.MA,76282
Lesotho,LSO,"Population ages 40-44, female",SP.POP.4044.FE,52486
Lesotho,LSO,"Population ages 40-44, male",SP.POP.4044.MA,57150
Lesotho,LSO,"Population ages 45-49, female",SP.POP.4549.FE,43424
Lesotho,LSO,"Population ages 45-49, male",SP.POP.4549.MA,41500
Lesotho,LSO,"Population ages 50-54, female",SP.POP.5054.FE,39765
Lesotho,LSO,"Population ages 50-54, male",SP.POP.5054.MA,33294
Lesotho,LSO,"Population ages 55-59, female",SP.POP.5559.FE,36790
Lesotho,LSO,"Population ages 55-59, male",SP.POP.5559.MA,28137
Lesotho,LSO,"Population ages 60-64, female",SP.POP.6064.FE,31320
Lesotho,LSO,"Population ages 60-64, male",SP.POP.6064.MA,21726
Lesotho,LSO,"Population ages 65-69, female",SP.POP.6569.FE,23822
Lesotho,LSO,"Population ages 65-69, male",SP.POP.6569.MA,16042
Lesotho,LSO,"Population ages 70-74, female",SP.POP.7074.FE,17028
Lesotho,LSO,"Population ages 70-74, male",SP.POP.7074.MA,11086
Lesotho,LSO,"Population ages 75-79, female",SP.POP.7579.FE,11806
Lesotho,LSO,"Population ages 75-79, male",SP.POP.7579.MA,6089
Lesotho,LSO,"Population ages 80 and above, female",SP.POP.80UP.FE,13507
Lesotho,LSO,"Population ages 80 and above, male",SP.POP.80UP.MA,3933
Liberia,LBR,"Population ages 00-04, male",SP.POP.0004.MA,367879
Liberia,LBR,"Population ages 05-09, female",SP.POP.0509.FE,324296
Liberia,LBR,"Population ages 05-09, male",SP.POP.0509.MA,337308
Liberia,LBR,"Population ages 10-14, female",SP.POP.1014.FE,294494
Liberia,LBR,"Population ages 10-14, male",SP.POP.1014.MA,305098
